false_positive_rate,true_positive_rate,threshold
0.0,0.09688602359810242,0.899854899265158
0.0,0.09712930300450066,0.8998546767180187
0.0,0.09719012285610024,0.8998544541708793
0.0,0.09731176255929935,0.8998543428973096
0.0,0.09737258241089891,0.8998542316237399
0.0,0.0975550419656976,0.8998541203501703
0.0,0.09773750152049629,0.8998537865294615
0.0,0.09791996107529498,0.8998536752558918
0.0,0.09816324048169323,0.8998535639823221
0.0,0.09840651988809147,0.899853230161613
0.0,0.09871061914608928,0.8998531188880435
0.0,0.09877143899768885,0.899853007614474
0.0,0.0990147184040871,0.899852896340904
0.0,0.09907553825568666,0.8998527850673342
0.0,0.0993188176620849,0.899852562520195
0.0,0.0995012772168836,0.8998524512466253
0.0,0.09986619632648096,0.8998521174259164
0.0,0.10017029558447878,0.8998515610580679
0.0,0.1002919352876779,0.8998513385109287
0.0,0.10047439484247658,0.8998512272373592
0.0,0.10071767424887483,0.8998511159637895
0.0,0.10108259335847221,0.89985089341665
0.0,0.1020557109840652,0.8998497806809532
0.0,0.10229899039046345,0.8998496694073836
0.0,0.10242063009366258,0.899849558133814
0.0,0.10266390950006082,0.8998494468602445
0.0,0.10278554920325994,0.899849224313105
0.0,0.10296800875805863,0.8998490017659658
0.0,0.10302882860965819,0.8998488904923961
0.0,0.10315046831285732,0.8998486679452569
0.0,0.10333292786765601,0.8998485566716873
0.0,0.10357620727405425,0.8998484453981176
0.0,0.10375866682885294,0.8998483341245478
0.0,0.10400194623525119,0.899847889030269
0.0,0.104306045493249,0.8998476664831299
0.0,0.10442768519644811,0.8998474439359905
0.0,0.10467096460284638,0.8998472213888512
0.0,0.10491424400924462,0.8998469988417118
0.0,0.1050967035640433,0.8998468875681422
0.0,0.10521834326724243,0.899846665021003
0.0,0.10527916311884199,0.8998464424738634
0.0,0.10540080282204112,0.8998463312002937
0.0,0.10552244252524023,0.8998458861060151
0.0,0.10570490208003892,0.8998457748324455
0.0,0.10594818148643717,0.8998456635588759
0.0,0.1060698211896363,0.8998454410117366
0.0,0.10631310059603455,0.8998453297381668
0.0,0.10643474029923367,0.8998452184645971
0.0,0.10649556015083324,0.8998451071910276
0.0,0.10679965940883104,0.899844995917458
0.0,0.10692129911203016,0.8998447733703185
0.0,0.10698211896362973,0.8998446620967487
0.0,0.10752949762802579,0.8998443282760399
0.0,0.10765113733122492,0.8998441057289005
0.0,0.10777277703442403,0.8998439944553309
0.0,0.10783359688602359,0.8998438831817612
0.0,0.10801605644082228,0.899843660634622
0.0,0.10825933584722053,0.8998435493610522
0.0,0.10838097555041966,0.8998433268139129
0.0,0.10850261525361878,0.8998432155403433
0.0,0.1086242549568179,0.8998429929932041
0.0,0.10886753436321615,0.8998427704460645
0.0,0.1091108137696144,0.8998425478989253
0.0,0.10917163362121396,0.8998423253517859
0.0,0.10929327332441309,0.8998422140782163
0.0,0.10935409317601265,0.8998421028046467
0.0,0.10947573287921178,0.8998418802575073
0.0,0.10965819243401045,0.8998416577103677
0.0,0.10977983213720958,0.8998415464367983
0.0,0.10984065198880914,0.8998414351632287
0.0,0.10996229169200827,0.8998413238896592
0.0,0.11020557109840652,0.8998412126160895
0.0,0.11050967035640433,0.8998411013425196
0.0,0.11075294976280257,0.899840656248241
0.0,0.11111786887239995,0.8998403224275321
0.0,0.11117868872399951,0.8998402111539624
0.0,0.1113611482787982,0.8998400998803926
0.0,0.11148278798199733,0.8998397660596836
0.0,0.1118477070915947,0.8998395435125445
0.0,0.11190852694319425,0.8998393209654049
0.0,0.1121518063495925,0.8998389871446958
0.0,0.11221262620119207,0.8998388758711264
0.0,0.11233426590439119,0.8998387645975567
0.0,0.11263836516238901,0.8998386533239869
0.0,0.11269918501398857,0.899838319503278
0.0,0.11294246442038681,0.8998380969561386
