y_true,detector_only,generative_only,no_ontology
0,0.3498144687090802,0.0,0.3148330218381722
0,0.3318049960055493,0.0,0.2986244964049944
0,0.1524904203308866,0.0,0.13724137829779795
0,0.2671522083727411,0.0,0.24043698753546702
0,0.1951247494557737,0.0,0.17561227451019634
0,0.322506420156558,0.0,0.2902557781409022
0,0.1381773937929516,0.0,0.12435965441365644
0,0.2869702784045394,0.0,0.2582732505640855
0,0.1449373558780282,0.0,0.13044362029022538
0,0.204273337805655,0.0,0.1838460040250895
0,0.1177313853710106,0.0,0.10595824683390954
0,0.1978157771008034,0.0,0.17803419939072307
0,0.3841257975523446,0.0,0.3457132177971102
0,0.1699380078716005,0.0,0.15294420708444045
0,0.2783569004700806,0.0,0.25052121042307257
0,0.1101958310507118,0.0,0.09917624794564063
0,0.2177767409416456,0.0,0.19599906684748103
0,0.3363945671143251,0.0,0.3027551104028926
0,0.4540103284281909,0.0,0.4086092955853718
0,0.2661291406276533,0.0,0.23951622656488797
0,0.0880526070528047,0.0,0.07924734634752423
0,0.2205191089753454,0.0,0.19846719807781088
0,0.3309376185300167,0.0,0.297843856677015
0,0.2898784440570389,0.0,0.260890599651335
0,0.2095165793175583,0.0,0.18856492138580247
0,0.2313385936110348,0.0,0.2082047342499313
0,0.2002985377146116,0.0,0.18026868394315043
0,0.2137246057196856,0.0,0.19235214514771704
0,0.138756680905691,0.0,0.12488101281512189
0,0.2668682134954981,0.0,0.2401813921459483
0,0.2241729157272324,0.0,0.20175562415450918
0,0.2842154848222272,0.0,0.25579393634000447
0,0.2899820830234513,0.0,0.2609838747211062
0,0.241041463429806,0.0,0.2169373170868254
0,0.2195068749486373,0.0,0.19755618745377357
0,0.2251853197552275,0.0,0.20266678777970473
